"","Var1","Var2","cor","p","direction","new_column"
"1497","s__Roseburia_hominis","Stachybotrys chartarum",-0.235151859428871,0,"-1","Bacter_fungi"
"1498","s__Roseburia_hominis","Tolypocladium capitatum",-0.136389440279911,0.02,"-1","Bacter_fungi"
"1499","s__Roseburia_hominis","Tolypocladium paradoxum",-0.202846161671598,0,"-1","Bacter_fungi"
"1500","s__Roseburia_hominis","Verticillium longisporum",-0.187414602613902,0,"-1","Bacter_fungi"
"1501","s__Ruminococcus_albus","s__Roseburia_hominis",0.137291239644014,0.02,"1","Bacter_Bacter"
"1502","s__Ruminococcus_albus","Saccharomycodes ludwigii",-0.210163959059944,0,"-1","Bacter_fungi"
"1503","s__Ruminococcus_albus","Sporothrix brasiliensis",-0.116212228348413,0.02,"-1","Bacter_fungi"
"1504","s__Ruminococcus_albus","Stemphylium lycopersici",-0.101178888601874,0.01,"-1","Bacter_fungi"
"1505","s__Ruminococcus_albus","Talaromyces amestolkiae",-0.184192836023164,0,"-1","Bacter_fungi"
"1506","s__Ruminococcus_albus","Talaromyces marneffei",-0.186620016836218,0,"-1","Bacter_fungi"
"1507","s__Ruminococcus_albus","Tolypocladium paradoxum",-0.231576918245094,0,"-1","Bacter_fungi"
"1508","s__Ruminococcus_albus","Torulaspora globosa",-0.0912492065025212,0.04,"-1","Bacter_fungi"
"1509","s__Ruminococcus_albus","s__Ruminococcus_bicirculans",0.367759392089964,0,"1","Bacter_Bacter"
"1510","s__Ruminococcus_albus","s__Ruminococcus_bovis",0.351095539741193,0,"1","Bacter_Bacter"
"1511","s__Ruminococcus_albus","s__Ruminococcus_champanellensis",0.503625057123646,0,"1","Bacter_Bacter"
"1512","s__Ruminococcus_albus","s__Starkeya_novella",0.138793551291817,0.03,"1","Bacter_Bacter"
"1513","s__Ruminococcus_albus","s__Vescimonas_coprocola",0.199102561949075,0,"1","Bacter_Bacter"
"1514","s__Ruminococcus_albus","s__Vescimonas_fastidiosa",0.284134809595024,0,"1","Bacter_Bacter"
"1515","s__Ruminococcus_bicirculans","Saccharomycodes ludwigii",-0.149045736957071,0.01,"-1","Bacter_fungi"
"1516","s__Ruminococcus_bicirculans","Stemphylium lycopersici",-0.156062315048816,0,"-1","Bacter_fungi"
"1517","s__Ruminococcus_bicirculans","Talaromyces marneffei",-0.16518988672886,0,"-1","Bacter_fungi"
"1518","s__Ruminococcus_bicirculans","Verticillium longisporum",0.13354258199292,0.01,"1","Bacter_fungi"
"1519","s__Ruminococcus_bovis","s__Ruminococcus_bicirculans",0.259353523814313,0,"1","Bacter_Bacter"
"1520","s__Ruminococcus_champanellensis","s__Ruminococcus_bicirculans",0.424502432955369,0,"1","Bacter_Bacter"
"1521","s__Vescimonas_coprocola","s__Ruminococcus_bicirculans",0.190541620635555,0.01,"1","Bacter_Bacter"
"1522","s__Vescimonas_fastidiosa","s__Ruminococcus_bicirculans",0.249688170669836,0,"1","Bacter_Bacter"
"1523","s__Ruminococcus_bovis","Saccharomycodes ludwigii",-0.163211290973108,0,"-1","Bacter_fungi"
"1524","s__Ruminococcus_bovis","Sporothrix brasiliensis",-0.125076349618693,0.04,"-1","Bacter_fungi"
"1525","s__Ruminococcus_bovis","Talaromyces amestolkiae",-0.142970069454107,0,"-1","Bacter_fungi"
"1526","s__Ruminococcus_bovis","Talaromyces marneffei",-0.149594063920976,0,"-1","Bacter_fungi"
"1527","s__Ruminococcus_bovis","Tolypocladium paradoxum",-0.198337818520083,0.01,"-1","Bacter_fungi"
"1528","s__Ruminococcus_bovis","s__Ruminococcus_champanellensis",0.274947481414067,0,"1","Bacter_Bacter"
"1529","s__Ruminococcus_bovis","s__Vescimonas_fastidiosa",0.143879782908958,0.02,"1","Bacter_Bacter"
"1530","s__Ruminococcus_champanellensis","Saccharomycodes ludwigii",-0.208627584462058,0,"-1","Bacter_fungi"
"1531","s__Ruminococcus_champanellensis","Stemphylium lycopersici",-0.114852720836746,0,"-1","Bacter_fungi"
"1532","s__Ruminococcus_champanellensis","Talaromyces amestolkiae",-0.237507725013173,0,"-1","Bacter_fungi"
"1533","s__Ruminococcus_champanellensis","Talaromyces marneffei",-0.259513338386235,0,"-1","Bacter_fungi"
"1534","s__Ruminococcus_champanellensis","Torulaspora globosa",-0.211135247881074,0,"-1","Bacter_fungi"
"1535","s__Starkeya_novella","s__Ruminococcus_champanellensis",0.315485383276094,0,"1","Bacter_Bacter"
"1536","s__Ruminococcus_champanellensis","s__Vescimonas_coprocola",0.452118273392085,0,"1","Bacter_Bacter"
"1537","s__Ruminococcus_champanellensis","s__Vescimonas_fastidiosa",0.503269004860855,0,"1","Bacter_Bacter"
"1538","s__Starkeya_novella","Saccharomycodes ludwigii",-0.143348433194442,0,"-1","Bacter_fungi"
"1539","s__Starkeya_novella","Talaromyces amestolkiae",-0.190890935951899,0,"-1","Bacter_fungi"
"1540","s__Starkeya_novella","Talaromyces marneffei",-0.147572589926632,0,"-1","Bacter_fungi"
"1541","s__Starkeya_novella","Torulaspora globosa",-0.128351377205309,0.01,"-1","Bacter_fungi"
"1542","s__Starkeya_novella","Verticillium longisporum",-0.121169326123256,0.02,"-1","Bacter_fungi"
"1543","s__Starkeya_novella","s__Vescimonas_coprocola",0.361201528212101,0,"1","Bacter_Bacter"
"1544","s__Starkeya_novella","s__Vescimonas_fastidiosa",0.403777003938198,0,"1","Bacter_Bacter"
"1545","s__Vescimonas_coprocola","Saccharomycodes ludwigii",-0.186163188135545,0,"-1","Bacter_fungi"
"1546","s__Vescimonas_coprocola","Stachybotrys chartarum",0.134103322767431,0.02,"1","Bacter_fungi"
"1547","s__Vescimonas_coprocola","Stemphylium lycopersici",-0.202071446533635,0,"-1","Bacter_fungi"
"1548","s__Vescimonas_coprocola","Talaromyces amestolkiae",-0.223398780981004,0,"-1","Bacter_fungi"
"1549","s__Vescimonas_coprocola","Talaromyces marneffei",-0.23399191998584,0,"-1","Bacter_fungi"
"1550","s__Vescimonas_coprocola","Tolypocladium paradoxum",0.146277786046902,0.03,"1","Bacter_fungi"
"1551","s__Vescimonas_coprocola","Torulaspora globosa",-0.206620526390829,0,"-1","Bacter_fungi"
"1552","s__Vescimonas_coprocola","Verticillium longisporum",-0.186849584277761,0,"-1","Bacter_fungi"
"1553","s__Vescimonas_fastidiosa","s__Vescimonas_coprocola",0.733746460916095,0,"1","Bacter_Bacter"
"1554","s__Vescimonas_fastidiosa","Saccharomycodes ludwigii",-0.20115322898007,0,"-1","Bacter_fungi"
"1555","s__Vescimonas_fastidiosa","Stachybotrys chartarum",0.168920913560971,0,"1","Bacter_fungi"
"1556","s__Vescimonas_fastidiosa","Stemphylium lycopersici",-0.143691660170929,0.01,"-1","Bacter_fungi"
"1557","s__Vescimonas_fastidiosa","Talaromyces amestolkiae",-0.22874377796236,0,"-1","Bacter_fungi"
"1558","s__Vescimonas_fastidiosa","Talaromyces marneffei",-0.26582312146775,0,"-1","Bacter_fungi"
"1559","s__Vescimonas_fastidiosa","Tolypocladium paradoxum",0.141213088844579,0.02,"1","Bacter_fungi"
"1560","s__Vescimonas_fastidiosa","Torulaspora globosa",-0.215014710524433,0,"-1","Bacter_fungi"
"1561","s__Vescimonas_fastidiosa","Verticillium longisporum",-0.149679277557008,0.01,"-1","Bacter_fungi"
"1562","s__[Ruminococcus]_torques","Sporothrix brasiliensis",-0.158796490336021,0,"-1","Bacter_fungi"
"1563","s__[Ruminococcus]_torques","Stachybotrys chartarum",-0.221104814121637,0,"-1","Bacter_fungi"
"1564","s__[Ruminococcus]_torques","Tolypocladium capitatum",-0.15159441874989,0.01,"-1","Bacter_fungi"
"1565","s__[Ruminococcus]_torques","Tolypocladium paradoxum",-0.236220422093195,0,"-1","Bacter_fungi"
"1566","s__[Ruminococcus]_torques","Torulaspora globosa",-0.0960838791939172,0.03,"-1","Bacter_fungi"
"1567","s__Acetivibrio_thermocellus","s__[Ruminococcus]_torques",0.176691401826892,0.01,"1","Bacter_Bacter"
"1568","s__Anaerostipes_hadrus","s__[Ruminococcus]_torques",0.40049704042995,0,"1","Bacter_Bacter"
"1569","s__Blautia_pseudococcoides","s__[Ruminococcus]_torques",0.226469879223907,0,"1","Bacter_Bacter"
"1570","s__Butyrivibrio_hungatei","s__[Ruminococcus]_torques",0.417722284890367,0,"1","Bacter_Bacter"
"1571","s__Clostridium_novyi","s__[Ruminococcus]_torques",0.173423080064078,0.01,"1","Bacter_Bacter"
"1572","s__[Ruminococcus]_torques","s__Coprococcus_comes",0.385598979084319,0,"1","Bacter_Bacter"
"1573","s__Coprococcus_eutactus","s__[Ruminococcus]_torques",0.34536284516265,0,"1","Bacter_Bacter"
"1574","s__Coprococcus_sp._ART55","s__[Ruminococcus]_torques",0.29224203481159,0,"1","Bacter_Bacter"
"1575","s__[Ruminococcus]_torques","s__Dorea_longicatena",0.473951637480204,0,"1","Bacter_Bacter"
"1576","s__Eubacterium_sp._MSJ-33","s__[Ruminococcus]_torques",0.297841692623559,0,"1","Bacter_Bacter"
"1577","s__Eubacterium_sp._c-25","s__[Ruminococcus]_torques",0.1888393206446,0.01,"1","Bacter_Bacter"
"1578","s__Faecalibacillus_intestinalis","s__[Ruminococcus]_torques",0.231222124113996,0,"1","Bacter_Bacter"
"1579","s__[Ruminococcus]_torques","s__Lachnospira_eligens",0.259967281709951,0,"1","Bacter_Bacter"
"1580","s__Ligilactobacillus_ruminis","s__[Ruminococcus]_torques",0.193816648164443,0,"1","Bacter_Bacter"
"1581","s__Paenibacillus_larvae","s__[Ruminococcus]_torques",0.205738749417939,0,"1","Bacter_Bacter"
"1582","s__Pseudobutyrivibrio_xylanivorans","s__[Ruminococcus]_torques",0.390288589545577,0,"1","Bacter_Bacter"
"1583","s__[Ruminococcus]_torques","s__Roseburia_hominis",0.199918712792293,0,"1","Bacter_Bacter"
