"","KO_id","fc","Clust1_z_score_mean","Clust2_z_score_mean","Clust1_zscore_median","Clust2_zscore_median","p.val","p.adj","cohen.d","Level1","Level2","Level3","EC_num"
"743","K04093",0.864515393263809,6.27149240331492e-07,7.2543444017094e-07,0,0,0.00101019010743999,0.00320721770851719,-0.0199187997745818,"Metabolism","Amino acid metabolism","Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]","pheA1; chorismate mutase [EC:5.4.99.5]"
"744","K04103",0.04917475998758,1.03323530138122e-07,2.10114965816239e-06,0,0,4.7259867261946e-05,0.000202707042290206,-0.247588037410853,"Metabolism","Amino acid metabolism","Tryptophan metabolism [PATH:ko00380]","ipdC; indolepyruvate decarboxylase [EC:4.1.1.74]"
"745","K04480",0.903937974669607,7.79620965745856e-07,8.62471748717949e-07,0,0,0.000673622817222773,0.00224658784540869,-0.0128957642614673,"Metabolism","Energy metabolism","Methane metabolism [PATH:ko00680]","mtaB; methanol---5-hydroxybenzimidazolylcobamide Co-methyltransferase [EC:2.1.1.90]"
"746","K04486",1.65076576092712,3.99603262790055e-05,2.42071450867521e-05,3.4568e-05,1.9873e-05,1.1397672775876e-15,3.79661995167384e-14,0.636166301239446,"Metabolism","Amino acid metabolism","Histidine metabolism [PATH:ko00340]","E3.1.3.15B; histidinol-phosphatase (PHP family) [EC:3.1.3.15]"
"747","K04487",1.58651199597369,5.76380750552486e-05,3.63300594017094e-05,5.195295e-05,2.913635e-05,3.65815493621963e-16,1.31965143790875e-14,0.624815311098338,"Metabolism","Metabolism of cofactors and vitamins","Thiamine metabolism [PATH:ko00730]","iscS, NFS1; cysteine desulfurase [EC:2.8.1.7]"
"748","K04516",0.787441201994766,2.51148866657459e-05,3.18943009358974e-05,2.232345e-05,2.753555e-05,0.0187171336202255,0.0386265902664709,-0.267975243293855,"Metabolism","Amino acid metabolism","Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]","AROA1, aroA; chorismate mutase [EC:5.4.99.5]"
"749","K04517",1.49600424034353,3.69112220966851e-05,2.46732068675214e-05,3.594345e-05,2.03389e-05,2.63775999510813e-16,9.64182978742844e-15,0.512679891215497,"Metabolism","Amino acid metabolism","Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]","tyrA2; prephenate dehydrogenase [EC:1.3.1.12]"
"750","K04518",0.765285534817722,1.89245733983425e-05,2.47287744735043e-05,1.629005e-05,2.156425e-05,0.0114957368994059,0.0266161105734282,-0.276363569139538,"Metabolism","Amino acid metabolism","Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]","pheA2; prephenate dehydratase [EC:4.2.1.51]"
"751","K04709",0.00200370480888581,1.11224861878453e-10,5.55096047008547e-08,0,0,0.0112959195784963,0.0264200429326042,-0.067371442919496,"Metabolism","Lipid metabolism","Sphingolipid metabolism [PATH:ko00600]","LAG1, LAC1; very-long-chain ceramide synthase [EC:2.3.1.297]"
"752","K04711",0,0,6.93883457264957e-08,0,0,0.00528682899364855,0.0131075913314918,-0.0668489463969218,"Metabolism","Lipid metabolism","Sphingolipid metabolism [PATH:ko00600]","ACER3, YDC1; dihydroceramidase [EC:3.5.1.-]"
"753","K04717",0,0,4.85226709401709e-09,0,0,0.00528682899364855,0.0131075913314918,-0.0779445569025271,"Metabolism","Lipid metabolism","Sphingolipid metabolism [PATH:ko00600]","SGPP2; sphingosine-1-phosphate phosphotase 2 [EC:3.1.3.-]"
"754","K04718",0,0,2.43007294871795e-08,0,0,0.0126979181699439,0.0269313227219273,-0.0670822702481761,"Metabolism","Lipid metabolism","Sphingolipid metabolism [PATH:ko00600]","SPHK; sphingosine kinase [EC:2.7.1.91]"
"755","K04720",1.22238598784497,1.90193803508287e-05,1.55592264145299e-05,1.51627e-05,1.20738e-05,1.71093079565293e-05,8.23659633035481e-05,0.23456550128237,"Metabolism","Metabolism of cofactors and vitamins","Porphyrin metabolism [PATH:ko00860]","cobD; threonine-phosphate decarboxylase [EC:4.1.1.81]"
"756","K04765",0.682709982816766,1.66288629751381e-06,2.43571405042735e-06,1.64341e-07,3.622735e-07,0.0184211827039253,0.0380348388695643,-0.131898496769042,"Metabolism","Nucleotide metabolism","Purine metabolism [PATH:ko00230]","mazG; nucleoside triphosphate diphosphatase [EC:3.6.1.9]"
"757","K04783",1.64794846879706,2.57750694751381e-06,1.56407011282051e-06,2.59979e-07,9.721695e-08,7.27784674164863e-05,0.000298521807014694,0.14244566521917,"Metabolism","Metabolism of terpenoids and polyketides","Biosynthesis of siderophore group nonribosomal peptides [PATH:ko01053]","irp5, ybtE; yersiniabactin salicyl-AMP ligase [EC:6.3.2.-]"
"758","K04784",0.390626353301755,3.97433489364641e-07,1.01742620794872e-06,0,1.857225e-08,0.00649888225983111,0.0159073381773229,-0.19058311764238,"Metabolism","Metabolism of terpenoids and polyketides","Biosynthesis of siderophore group nonribosomal peptides [PATH:ko01053]","irp2, HMWP2; yersiniabactin nonribosomal peptide synthetase"
"759","K04835",1.26952441091234,2.92592490607735e-07,2.30474095726496e-07,0,0,0.00510357036327031,0.0131075913314918,0.0875553386602405,"Metabolism","Carbohydrate metabolism","Glyoxylate and dicarboxylate metabolism [PATH:ko00630]","mal; methylaspartate ammonia-lyase [EC:4.3.1.2]"
"760","K05283",0,0,6.94138478632479e-08,0,0,0.0126979181699439,0.0269313227219273,-0.0659273959248087,"Metabolism","Glycan biosynthesis and metabolism","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis [PATH:ko00563]","PIGW; glucosaminylphosphatidylinositol acyltransferase [EC:2.3.-.-]"
"761","K05291",0,0,1.59055811965812e-09,0,0,0.00222768397750173,0.00638103236412683,-0.134439014769196,"Metabolism","Glycan biosynthesis and metabolism","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis [PATH:ko00563]","PIGS; GPI-anchor transamidase subunit S"
"762","K05292",0,0,3.36643042735043e-08,0,0,0.00528682899364855,0.0131075913314918,-0.0665008095961816,"Metabolism","Glycan biosynthesis and metabolism","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis [PATH:ko00563]","PIGT; GPI-anchor transamidase subunit T"
"763","K05294",0,0,1.45497974358974e-08,0,0,0.00222768397750173,0.00638103236412683,-0.069570100830276,"Metabolism","Glycan biosynthesis and metabolism","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis [PATH:ko00563]","PGAP1; GPI inositol-deacylase [EC:3.-.-.-]"
"764","K05297",2.40575898017282,2.0370487718232e-05,8.46738508974359e-06,9.1631e-06,1.84875e-06,6.19561152890075e-14,1.54162490482678e-12,0.59750912819556,"Metabolism","Lipid metabolism","Fatty acid degradation [PATH:ko00071]","rubB, alkT; rubredoxin---NAD+ reductase [EC:1.18.1.1]"
"765","K05305",2.9566951279253,9.20189218922652e-07,3.11222219102564e-07,2.91516e-07,0,6.23290838294882e-16,2.15439565487616e-14,0.727780846460064,"Metabolism","Carbohydrate metabolism","Fructose and mannose metabolism [PATH:ko00051]","FUK; fucokinase [EC:2.7.1.52]"
"766","K05306",0.535043248899551,5.55931712872928e-06,1.03904070188034e-05,4.023545e-06,5.887265e-06,1.01670960038467e-06,6.96437645835637e-06,-0.371512163347753,"Metabolism","Metabolism of other amino acids","Phosphonate and phosphinate metabolism [PATH:ko00440]","phnX; phosphonoacetaldehyde hydrolase [EC:3.11.1.1]"
"767","K05310",0.0015989649668857,1.21159944751381e-10,7.57739833333333e-08,0,0,0.0114653016723623,0.0265605320009491,-0.0662738130642691,"Metabolism","Glycan biosynthesis and metabolism","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis [PATH:ko00563]","PIGG, GPI7; ethanolamine phosphate transferase 2 subunit G [EC:2.7.-.-]"
"768","K05341",1.86724656516739,1.34510728022099e-05,7.20369395940171e-06,1.199645e-05,3.73216e-06,1.02150081409011e-16,4.037616375693e-15,0.679253637041802,"Metabolism","Carbohydrate metabolism","Starch and sucrose metabolism [PATH:ko00500]","E2.4.1.4; amylosucrase [EC:2.4.1.4]"
"769","K05343",1.44628937561285,7.82573085138122e-06,5.41090253675214e-06,5.165045e-06,2.916465e-06,3.97361284748133e-08,3.89395204425188e-07,0.28612214108871,"Metabolism","Carbohydrate metabolism","Starch and sucrose metabolism [PATH:ko00500]","treS; maltose alpha-D-glucosyltransferase / alpha-amylase [EC:5.4.99.16 3.2.1.1]"
"770","K05350",1.7447356733761,1.01380548892265e-05,5.8106537534188e-06,7.46332e-06,2.799385e-06,2.35777427208223e-14,6.28308814892623e-13,0.467929824141688,"Metabolism","Carbohydrate metabolism","Starch and sucrose metabolism [PATH:ko00500]","bglB; beta-glucosidase [EC:3.2.1.21]"
"771","K05351",1.8525529268232,1.85841557044199e-06,1.00316462948718e-06,5.96949e-08,0,0.000214044954588166,0.000793281906618591,0.212293701254605,"Metabolism","Carbohydrate metabolism","Pentose and glucuronate interconversions [PATH:ko00040]","E1.1.1.9; D-xylulose reductase [EC:1.1.1.9]"
"772","K05352",1.25588804906519,8.85909610497238e-07,7.05404921367521e-07,1.501625e-07,0,3.34587728892854e-07,2.56641525383832e-06,0.0466080822443374,"Metabolism","Carbohydrate metabolism","Pentose and glucuronate interconversions [PATH:ko00040]","tarJ; ribitol-5-phosphate 2-dehydrogenase (NADP+) [EC:1.1.1.405]"
"773","K05363",1.69577028214909,1.1660828480663e-06,6.87641988034188e-07,1.180635e-07,4.10541e-08,0.0105660767532003,0.0250319357780864,0.149047634181652,"Metabolism","Glycan biosynthesis and metabolism","Peptidoglycan biosynthesis [PATH:ko00550]","murM; serine/alanine adding enzyme [EC:2.3.2.10]"
"774","K05364",1.57040743431708,1.2082931301105e-06,7.69413786324786e-07,3.8416e-07,2.001675e-07,6.38640488281666e-05,0.000266233973326079,0.335389351820182,"Metabolism","Glycan biosynthesis and metabolism","Peptidoglycan biosynthesis [PATH:ko00550]","pbpA; penicillin-binding protein A"
"775","K05365",0.171219561625419,2.08129780110497e-07,1.21557243888889e-06,0,0,0.000134528749083846,0.000521756805719085,-0.161340969043661,"Metabolism","Glycan biosynthesis and metabolism","Peptidoglycan biosynthesis [PATH:ko00550]","mrcB; penicillin-binding protein 1B [EC:2.4.1.129 3.4.16.4]"
"776","K05366",1.40390550635502,2.40501016270718e-05,1.7130854974359e-05,2.10659e-05,1.37076e-05,7.75265333087761e-11,1.2292642834238e-09,0.475269961086695,"Metabolism","Glycan biosynthesis and metabolism","Peptidoglycan biosynthesis [PATH:ko00550]","mrcA; penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]"
"777","K05367",0.543174353508568,5.71610260718232e-06,1.05235134358974e-05,3.836195e-06,6.89701e-06,1.6118071677644e-06,1.04678765824699e-05,-0.381096685294715,"Metabolism","Glycan biosynthesis and metabolism","Peptidoglycan biosynthesis [PATH:ko00550]","pbpC; penicillin-binding protein 1C [EC:2.4.1.129]"
"778","K05368",0.359041206376109,1.45708660248619e-06,4.05827124188034e-06,1.27441e-07,5.696025e-07,3.28893665666331e-06,1.95607672575202e-05,-0.265666782060554,"Metabolism","Metabolism of cofactors and vitamins","Riboflavin metabolism [PATH:ko00740]","fre, ubiB; NAD(P)H-flavin reductase [EC:1.5.1.41]"
"779","K05396",0.39945351988282,2.60105043066298e-06,6.51152212008547e-06,1.068675e-06,1.93488e-06,0.000105382334759923,0.000418786344351525,-0.336037307530421,"Metabolism","Amino acid metabolism","Cysteine and methionine metabolism [PATH:ko00270]","dcyD; D-cysteine desulfhydrase [EC:4.4.1.15]"
"780","K05526",0.595774564888683,1.5910456980663e-06,2.67054988888889e-06,1.348105e-07,3.537375e-07,0.00365353280853644,0.0100427158182364,-0.161484428201813,"Metabolism","Amino acid metabolism","Arginine and proline metabolism [PATH:ko00330]","astE; succinylglutamate desuccinylase [EC:3.5.1.96]"
"781","K05530",0,0,6.29607094017094e-09,0,0,0.0126979181699439,0.0269313227219273,-0.0714416425752594,"Metabolism","Glycan biosynthesis and metabolism","Various types of N-glycan biosynthesis [PATH:ko00513]","VAN1; mannan polymerase I complex VAN1 subunit [EC:2.4.1.-]"
"782","K05535",0.00324410729107423,3.55845303867403e-10,1.09689745726496e-07,0,0,0.00506094932775553,0.0131075913314918,-0.0660064084806957,"Metabolism","Glycan biosynthesis and metabolism","Various types of N-glycan biosynthesis [PATH:ko00513]","MNN2; alpha 1,2-mannosyltransferase [EC:2.4.1.-]"
"783","K05536",0,0,3.81564102564103e-09,0,0,0.0126979181699439,0.0269313227219273,-0.0929535551994262,"Metabolism","Glycan biosynthesis and metabolism","Various types of N-glycan biosynthesis [PATH:ko00513]","MNN5; alpha 1,2-mannosyltransferase [EC:2.4.1.-]"
"784","K05546",0,0,2.05017564102564e-09,0,0,0.00528682899364855,0.0131075913314918,-0.0811523389036887,"Metabolism","Glycan biosynthesis and metabolism","N-Glycan biosynthesis [PATH:ko00510]","GANAB; mannosyl-oligosaccharide alpha-1,3-glucosidase [EC:3.2.1.207]"
"785","K05549",0.0472621472432851,6.22622110497238e-08,1.31738007435897e-06,0,0,6.56216135697818e-13,1.39000038384607e-11,-0.263083851597994,"Metabolism","Xenobiotics biodegradation and metabolism","Benzoate degradation [PATH:ko00362]","benA-xylX; benzoate/toluate 1,2-dioxygenase subunit alpha [EC:1.14.12.10 1.14.12.-]"
"786","K05601",1.12543276856323,4.73669916574586e-05,4.20878021153846e-05,4.17521e-05,3.83806e-05,0.000892331015111623,0.00290447065241809,0.217250923120877,"Metabolism","Energy metabolism","Nitrogen metabolism [PATH:ko00910]","hcp; hydroxylamine reductase [EC:1.7.99.1]"
"787","K05606",0.74741993775508,2.14389545776243e-05,2.86839479316239e-05,1.84147e-05,2.39281e-05,0.0016271563105958,0.0049386015114879,-0.291407431268016,"Metabolism","Carbohydrate metabolism","Glyoxylate and dicarboxylate metabolism [PATH:ko00630]","MCEE, epi; methylmalonyl-CoA/ethylmalonyl-CoA epimerase [EC:5.1.99.1]"
"788","K05708",0.482204405339942,6.35059997872928e-07,1.31699335559829e-06,0,6.407025e-08,0.00465581382602881,0.0125486714573651,-0.183625066615337,"Metabolism","Amino acid metabolism","Phenylalanine metabolism [PATH:ko00360]","hcaE, hcaA1; 3-phenylpropionate/trans-cinnamate dioxygenase subunit alpha [EC:1.14.12.19]"
"789","K05709",0.533814361223756,1.3107709519337e-06,2.45548086965812e-06,0,1.19418e-07,0.0085642396687096,0.0205845748918272,-0.172010173743457,"Metabolism","Amino acid metabolism","Phenylalanine metabolism [PATH:ko00360]","hcaF, hcaA2; 3-phenylpropionate/trans-cinnamate dioxygenase subunit beta [EC:1.14.12.19]"
"790","K05711",0,0,3.22009743589744e-09,0,0,0.0126979181699439,0.0269313227219273,-0.114682394946506,"Metabolism","Amino acid metabolism","Phenylalanine metabolism [PATH:ko00360]","hcaB; 2,3-dihydroxy-2,3-dihydrophenylpropionate dehydrogenase [EC:1.3.1.87]"
"791","K05712",0.290542988360924,1.3730416201105e-06,4.7257778542735e-06,6.858635e-08,3.10875e-07,1.69745637031796e-05,8.1908218897177e-05,-0.289062557050044,"Metabolism","Amino acid metabolism","Phenylalanine metabolism [PATH:ko00360]","mhpA; 3-(3-hydroxy-phenyl)propionate hydroxylase [EC:1.14.13.127]"
"792","K05713",0.306940834742121,1.05664723287293e-06,3.44251110726496e-06,7.341955e-08,2.00693e-07,0.000157480710399895,0.000600068334231334,-0.262933819301726,"Metabolism","Amino acid metabolism","Phenylalanine metabolism [PATH:ko00360]","mhpB; 2,3-dihydroxyphenylpropionate 1,2-dioxygenase [EC:1.13.11.16]"
"793","K05714",0.352098710461267,1.64930444723757e-06,4.68421041666667e-06,9.070285e-08,5.084255e-07,5.41036436683307e-05,0.000229322832398194,-0.255120693745713,"Metabolism","Amino acid metabolism","Phenylalanine metabolism [PATH:ko00360]","mhpC; 2-hydroxy-6-oxonona-2,4-dienedioate hydrolase [EC:3.7.1.14]"
"794","K05774",0.414141742196628,2.44356274475138e-06,5.90030536837607e-06,1.976115e-07,8.04531e-07,7.97881413777596e-06,4.26069706478133e-05,-0.292065766899752,"Metabolism","Carbohydrate metabolism","Pentose phosphate pathway [PATH:ko00030]","phnN; ribose 1,5-bisphosphokinase [EC:2.7.4.23]"
"795","K05780",0.557543672001704,2.52830770883978e-06,4.53472586239316e-06,4.371275e-07,8.87008e-07,0.00435119646952623,0.0117930557856812,-0.193685654366564,"Metabolism","Metabolism of other amino acids","Phosphonate and phosphinate metabolism [PATH:ko00440]","phnL; alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL [EC:2.7.8.37]"
"796","K05821",0,0,8.84150371794872e-08,0,0,0.0126979181699439,0.0269313227219273,-0.0659622281524544,"Metabolism","Amino acid metabolism","Tyrosine metabolism [PATH:ko00350]","ARO9; aromatic amino acid aminotransferase II [EC:2.6.1.58 2.6.1.28]"
"797","K05857",0,0,6.37861538461539e-10,0,0,0.00528682899364855,0.0131075913314918,-0.133865386409274,"Metabolism","Carbohydrate metabolism","Inositol phosphate metabolism [PATH:ko00562]","PLCD; phosphatidylinositol phospholipase C, delta [EC:3.1.4.11]"
"798","K05873",1.12809002714077,7.56696522099447e-07,6.70776714529915e-07,1.142245e-07,0,7.29540220067688e-07,5.14665393508042e-06,0.0182609142883367,"Metabolism","Nucleotide metabolism","Purine metabolism [PATH:ko00230]","cyaB; adenylate cyclase, class 2 [EC:4.6.1.1]"
"799","K05881",0.522067997350403,3.2460989179558e-06,6.21777035641026e-06,2.87055e-07,1.061785e-06,0.00222085733875018,0.00638103236412683,-0.212599953943387,"Metabolism","Lipid metabolism","Glycerolipid metabolism [PATH:ko00561]","dhaM; phosphoenolpyruvate---glycerone phosphotransferase subunit DhaM [EC:2.7.1.121]"
"800","K05884",0.885338885661925,6.17862829281768e-07,6.97882855128205e-07,0,0,5.61360477283964e-05,0.000237450020626873,-0.0167683547907157,"Metabolism","Energy metabolism","Methane metabolism [PATH:ko00680]","comC; L-2-hydroxycarboxylate dehydrogenase (NAD+) [EC:1.1.1.337]"
"801","K05887",0.517055880135704,1.05083799143646e-06,2.03234898162393e-06,7.47558e-08,2.25551e-07,0.00052873275316472,0.00180266664213527,-0.178412705103303,"Metabolism","Amino acid metabolism","Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]","ydiB; quinate/shikimate dehydrogenase [EC:1.1.1.282]"
"802","K05895",1.03056543572372,6.24759367486188e-06,6.06229692777778e-06,4.576685e-06,2.50472e-06,3.33692096335528e-06,1.9803379366579e-05,0.0167645256715252,"Metabolism","Metabolism of cofactors and vitamins","Porphyrin metabolism [PATH:ko00860]","cobK-cbiJ; precorrin-6A/cobalt-precorrin-6A reductase [EC:1.3.1.54 1.3.1.106]"
"803","K05934",1.42561103415518,1.53219382320442e-05,1.07476288166667e-05,1.14357e-05,6.74787e-06,1.03804746314678e-09,1.38983956127318e-08,0.316640800163258,"Metabolism","Metabolism of cofactors and vitamins","Porphyrin metabolism [PATH:ko00860]","cobJ, cbiH; precorrin-3B C17-methyltransferase / cobalt-factor III methyltransferase [EC:2.1.1.131 2.1.1.272]"
"804","K05936",1.40193056618862,1.74468663756906e-05,1.24448862136752e-05,1.414955e-05,8.08411e-06,8.75293111535425e-11,1.37172418248907e-09,0.307385886523972,"Metabolism","Metabolism of cofactors and vitamins","Porphyrin metabolism [PATH:ko00860]","cobM, cbiF; precorrin-4/cobalt-precorrin-4 C11-methyltransferase [EC:2.1.1.133 2.1.1.271]"
"805","K05955",0.0124228560207802,2.29240883977901e-10,1.84531547008547e-08,0,0,0.00494707099604592,0.0131075913314918,-0.0762744278044203,"Metabolism","Metabolism of terpenoids and polyketides","Terpenoid backbone biosynthesis [PATH:ko00900]","FNTA; protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha [EC:2.5.1.58 2.5.1.59]"
"806","K05979",0.903918672149712,6.94193606906077e-07,7.67982373076923e-07,0,0,0.000302271028722259,0.00108851829480147,-0.0130402614352434,"Metabolism","Energy metabolism","Methane metabolism [PATH:ko00680]","comB; 2-phosphosulfolactate phosphatase [EC:3.1.3.71]"
